1058327683,1,233204666,3340885344,1827669767,3113116929,1934473093,2120076323,3344672939,1658159021,1921161469,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149767,145433,149479,3101857427,139109,0
1409971281,0,4128923079,3663197126,3315628552,1267118300,3541835211,1541621058,628904582,3961979526,749918380,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,408056088,156168,0
1409971281,1,4128923079,3663197126,3315628552,1267118300,3541835211,1541621058,628904582,3961979526,749918380,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150585,144615,150297,4149993880,138217,0
1978716129,0,4142562379,2753337898,1175579097,1887442006,2600733382,3038129729,3130248771,3158953533,4047120815,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,1582718441,144565,0
1978716129,1,4142562379,2753337898,1175579097,1887442006,2600733382,3038129729,3130248771,3158953533,4047120815,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149851,145349,149563,1485512779,132481,0
2681108673,0,4279200199,3788199273,2802891346,1551803593,1088634491,3362155751,49391378,240150693,335956361,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,3446595684,151876,0
2681108673,1,4279200199,3788199273,2802891346,1551803593,1088634491,3362155751,49391378,240150693,335956361,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,148567,146633,148279,522881328,133405,0
3824838264,0,3464358969,158649280,922544678,670942980,426206631,3743441938,690639875,1809843434,1053359950,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,709015852,147370,0
3824838264,1,3464358969,158649280,922544678,670942980,426206631,3743441938,690639875,1809843434,1053359950,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149878,145322,149590,4006740418,139370,0
1693757314,0,1481004681,2414573535,2466470363,2883662594,920164527,705105795,91174080,1603248751,1977532506,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,3290973115,144512,0
1693757314,1,1481004681,2414573535,2466470363,2883662594,920164527,705105795,91174080,1603248751,1977532506,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149993,145207,149705,3095813859,129285,0
1166627249,0,1192267880,255881647,2607627069,846536720,1590186664,1885937727,1982269642,2317703939,3447794602,789017167,657391909,19214083,2131174735,927924224,71646983,1862411615,1997472277,32514,2936500943,665780517,19246851,4278658511,936312832,71679751,4009895391,2005860885,65282,-516,-516,294912,295200,0,294912,373266276,4294967295,0
1166627249,1,1192267880,255881647,2607627069,846536720,1590186664,1885937727,1982269642,2317703939,3447794602,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149428,145772,149140,417147970,131903,0
49042557,0,1832840773,2762072137,2130920294,600061521,2638411716,3684121214,1624678374,2873243840,2606077359,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,60700453,159000,0
49042557,1,1832840773,2762072137,2130920294,600061521,2638411716,3684121214,1624678374,2873243840,2606077359,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149679,145521,149391,223355129,135281,0
3107428117,0,2383300609,2612655408,352629698,2220566050,3550832376,2418750605,2121580461,1997431021,4161164924,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,932660502,154641,0
3107428117,1,2383300609,2612655408,352629698,2220566050,3550832376,2418750605,2121580461,1997431021,4161164924,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149113,146087,148825,1515944496,127905,0
3105735752,0,1247338225,3906519873,669056125,1221506934,3567878558,2220840228,3024713254,3658971848,252575708,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,2775172602,180288,0
3105735752,1,1247338225,3906519873,669056125,1221506934,3567878558,2220840228,3024713254,3658971848,252575708,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149557,145643,149269,4108711152,133637,0
2653048158,0,964470378,819003053,723469190,2917826986,4191888643,4065095832,2063439450,3648771538,3112338391,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,2427309099,156085,0
2653048158,1,964470378,819003053,723469190,2917826986,4191888643,4065095832,2063439450,3648771538,3112338391,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149569,145631,149281,213296681,121580,0
4116068117,0,1608561773,1930064923,1562175361,905263955,1835379935,3695153639,4176839899,2834644616,4226968876,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,416013285,144456,0
4116068117,1,1608561773,1930064923,1562175361,905263955,1835379935,3695153639,4176839899,2834644616,4226968876,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149738,145462,149450,3115624448,132776,0
3239509328,0,2907581680,533495752,1448641265,2507434736,1146999075,960690090,2983824561,3553754667,3541500842,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,2493826272,148419,0
3239509328,1,2907581680,533495752,1448641265,2507434736,1146999075,960690090,2983824561,3553754667,3541500842,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150145,145055,149857,935678979,133074,0
450314930,0,2670253717,2462214541,2535540188,3162604162,907337979,611522349,1165886456,1989133331,4204624461,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,1828003132,154364,0
450314930,1,2670253717,2462214541,2535540188,3162604162,907337979,611522349,1165886456,1989133331,4204624461,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149284,145916,148996,1803779221,119701,0
1824072324,0,3214976382,3358895900,1576504679,1879937079,2153638854,1298418057,2236246878,836044865,3579749485,2936475087,1487864154,22720259,4278672079,1221525631,70958855,4009908959,143589994,8388354,2936499663,950993210,20623107,4278663887,684654623,73056007,4009900767,1754202634,2096898,-516,-516,294912,295200,0,294912,128141363,4294967295,0
1824072324,1,3214976382,3358895900,1576504679,1879937079,2153638854,1298418057,2236246878,836044865,3579749485,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150015,145185,149727,357535845,135050,0
1713944674,0,4224852930,1059254552,1600306828,2744241366,3804149818,3738830826,2813978275,1756065523,1343256419,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,1605405441,148305,0
1713944674,1,4224852930,1059254552,1600306828,2744241366,3804149818,3738830826,2813978275,1756065523,1343256419,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149982,145218,149694,3057555005,135258,0
3424542873,0,674686025,1505709712,3250086006,2002256404,291150855,1663015136,1621928193,549205518,1697081453,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,1493210146,156970,0
3424542873,1,674686025,1505709712,3250086006,2002256404,291150855,1663015136,1621928193,549205518,1697081453,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149446,145754,149158,1521201157,131458,0
3090383553,0,1273203862,1546037116,1046908828,2310564361,1281229232,1110731275,349654192,401319373,3343886604,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,1051151994,149254,0
