3887518001,0,8,1530425379,1501026682,1596379611,4027313404,3326140877,3347215077,780463386,2787581445,2554335178,4294967172,22810178,37152,36864,4294967116,0,36864
3887518001,0,9,528547023,3971974875,3269106574,284220073,3910399036,4017798991,3807191775,2290396458,670298213,4294967094,45444674,74016,73728,4294967078,0,73728
3887518001,0,10,1358393904,659616037,4045754611,16721200,925956096,4232397055,284828960,2003892757,3758097634,4294966792,90713666,147744,147456,4294966786,0,147456
3887518001,0,11,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,4294966756,181251650,295200,294912,4294966756,0,294912
3887518001,1,0,880896284,637715226,3666067598,3864120740,1247127623,3217099220,81067655,3123353736,3542877711,38,175682,288,0,38,0,0
3887518001,1,1,2341821404,3298591577,2110889044,1761301454,2819119977,4088194105,2322451185,3091752411,2353495653,4294967222,352514,576,288,4294967220,0,288
3887518001,1,2,3502734334,3515402078,1062054951,4013754191,3100418703,4206402812,2935327400,2021418970,3484349901,4294967158,527234,800,576,4294967136,64,512
3887518001,1,3,3705647607,1666194787,3480840479,3992812747,3164370639,4169066671,1601961583,3685873634,3455269317,4294967200,876146,1232,1152,4294967136,208,944
3887518001,1,4,2204714548,3162143650,431705931,867675919,805822643,2172206335,885139980,2139507315,3761881170,4294967194,1575389,2139,2304,4294967136,453,1851
3887518001,1,5,1505333102,1636431739,4271943027,4275752582,3368783679,969886142,887806720,2339496554,3325916130,4294967162,2972687,3917,4608,4294967134,979,3629
3887518001,1,6,4042788796,1500396122,3019484148,1475659546,1262480060,2339049465,3032663399,1795220053,2912842744,4294967182,5768471,7509,9216,4294967110,1995,7221
3887518001,1,7,1149712968,1300655461,1607426631,1108985406,3107929100,147554061,2772282334,3212599279,918831418,4294967190,11354792,14534,18432,4294967076,4186,14246
3887518001,1,8,1871101299,3410887467,4276431775,4278147791,3312975857,2578011720,1135926755,3092242642,1992506998,4294967158,22525520,28526,36864,4294967076,8626,28238
3887518001,1,9,1357314589,3612600060,4126494710,1911760313,927988736,4186308603,4024419615,3570638324,2147739399,4294967042,44803220,54578,73728,4294966980,19438,54290
3887518001,1,10,2952302031,3635412698,2128261116,4294499023,3369074687,4223320056,4026391263,2292186602,4294967293,4294966770,88843457,91071,147456,4294966756,56673,90783
3887518001,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176426192,148974,294912,4294966756,146226,148686
2821088276,0,0,1945745727,2492930672,2043396071,1392979715,1831598403,834505700,4201027418,2592453887,1302376939,4294967288,175682,288,0,4294967288,0,0
2821088276,0,1,2301273332,3273487414,2665616920,3416615390,3210193540,1674260368,3014798652,1398467897,3811663788,4294967270,352514,576,288,4294967268,0,288
2821088276,0,2,1399352724,663223914,151156363,4038015523,2064893495,4222713205,2566308259,390640277,1950120242,4294967190,529346,864,576,4294967186,0,576
2821088276,0,3,1225260001,146933157,23766411,1177371629,2245066562,2904379466,943296948,218577386,3474508561,4294967240,883010,1440,1152,4294967184,0,1152
2821088276,0,4,2309654888,4170236414,22556761,3090592854,3291481349,3432359879,329246827,1887034371,929147433,4294967232,1590338,2592,2304,4294967184,0,2304
2821088276,0,5,398939044,3647930438,2224867247,1954788694,416792072,1957832391,947888933,4224128405,1268880321,4294967216,3004994,4896,4608,4294967184,0,4608
2821088276,0,6,34128847,847878692,1796542125,2240615448,746825689,1674926781,283221371,3902402275,319275630,4294967252,5834306,9504,9216,4294967182,0,9216
2821088276,0,7,1907201695,615697482,2371849458,3594405538,116939063,4071989015,1678103996,2282685647,1007407876,4294967228,11492930,18720,18432,4294967152,0,18432
2821088276,0,8,4021461799,690683690,286876377,4215736904,924735858,3355275573,3343662293,2135323141,3109034754,4294967212,22810178,37152,36864,4294967138,0,36864
2821088276,0,9,1347088273,1766968555,2868556029,3483161777,818376755,822524791,4228896969,2196785898,3098933902,4294967156,45444674,74016,73728,4294967048,0,73728
2821088276,0,10,2936475087,950993178,20885251,3741792975,684654655,71745287,4014089951,1988968980,33619202,4294966842,90713666,147744,147456,4294966810,0,147456
2821088276,0,11,2936499663,950993210,20623107,4278663887,684654623,73056007,4009900767,1754202634,2096898,4294966780,181251650,295200,294912,4294966780,0,294912
2821088276,1,0,1945745727,2492930672,2043396071,1392979715,1831598403,834505700,4201027418,2592453887,1302376939,4294967288,175682,288,0,4294967288,0,0
2821088276,1,1,2301273332,3273487414,2665616920,3416615390,3210193540,1674260368,3014798652,1398467897,3811663788,4294967270,352514,576,288,4294967268,0,288
2821088276,1,2,121340596,364301255,2682623838,1102556269,963107585,2003655426,1905858823,183300392,4009877353,4294967250,527663,813,576,4294967242,51,525
2821088276,1,3,2664788387,3968882238,4052132462,2935744406,1261232220,4284026590,3804842574,2140064090,1196157901,4294967190,877268,1266,1152,4294967172,174,978
2821088276,1,4,3864606003,4079996616,4012208710,978052034,3952036359,2266588984,2940298685,3583639381,3014637808,4294967234,1576544,2174,2304,4294967148,418,1886
2821088276,1,5,3737356846,3482841823,870255896,3468201470,3419963313,1018384293,4273993051,848207829,4282904539,4294967168,2973314,3936,4608,4294967142,960,3648
2821088276,1,6,3724787164,1012862858,884919643,3692929007,1598758376,1075625419,3462538648,2257533975,2542919431,4294967180,5768108,7498,9216,4294967086,2006,7210
2821088276,1,7,2625407039,1286025418,508390894,794879031,2500546382,2071641944,4229769567,2461490149,137135934,4294967178,11348621,14347,18432,4294967086,4373,14059
2821088276,1,8,476921421,190832397,1653561588,494578473,3374910606,3593667333,41539939,699662315,4279632125,4294967136,22520075,28361,36864,4294967082,8791,28073
2821088276,1,9,3418602785,2535392549,127487235,3187719439,3201295759,4148215232,334832687,930151318,4278247549,4294967080,44803880,54598,73728,4294966984,19418,54310
2821088276,1,10,2943913423,3635412698,4275744764,3757628111,3369074687,4223320056,4025866975,2291138026,4294967293,4294966776,88868669,91835,147456,4294966756,55909,91547
2821088276,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176448665,149655,294912,4294966756,145545,149367
291919538,0,0,2390608853,581529996,2676880368,2929027929,260653568,737033072,2949393810,631318878,492154332,12,175682,288,0,12,0,0
291919538,0,1,2417454227,1139898837,2186218997,2676037263,3757046430,212097835,3437232193,923831051,2955278177,4294967264,352514,576,288,4294967260,0,288
291919538,0,2,1971261874,3657949507,3428129228,328162407,675096732,1131720975,2128680435,2384102916,2662281222,4294967224,529346,864,576,4294967222,0,576
291919538,0,3,2923858885,610898062,2786342659,2532262903,2420899927,587101184,3353638512,1991114757,1770945285,4294967220,883010,1440,1152,4294967208,0,1152
291919538,0,4,771376861,882178312,4001600686,1399916145,114397827,1006198685,2879988363,585991145,4104334872,4294967274,1590338,2592,2304,4294967194,0,2304
291919538,0,5,3204328913,627609918,3911084237,1071111893,3594699225,1956231452,156135932,4171899365,25028131,4294967214,3004994,4896,4608,4294967194,0,4608
291919538,0,6,1373655173,3341381478,954042652,938053713,2573834732,1481828166,3828921927,1198292481,1882983488,4294967240,5834306,9504,9216,4294967164,0,9216
291919538,0,7,2291077550,3330537894,2060760972,3503080781,2921339689,130649351,336019176,3949626257,2398425166,4294967196,11492930,18720,18432,4294967164,0,18432
291919538,0,8,1922471715,2889069607,2442752784,4284948235,3630332915,1185417064,4027553737,527694581,436340251,4294967222,22810178,37152,36864,4294967122,0,36864
